MAE,RMSE,masked_MAPE
2.3937304973602296,7.593115043640137,0.4189735114574432
2.467028570175171,7.943782997131348,0.41845980286598206
2.659880352020264,8.898030853271484,0.4292638421058655
2.8191065788269043,9.828132820129394,0.42988990545272826
2.9430093288421633,10.760895729064941,0.4276539206504822
3.0616147041320803,11.636960220336913,0.429665869474411
3.172775411605835,12.316985702514648,0.43880791068077085
3.2504541873931885,12.803012084960937,0.45011847615242007
3.2671926498413084,13.013895797729493,0.44269794821739195
3.3366222858428953,13.20164089202881,0.45380725264549254
3.3913833141326903,13.536714363098145,0.45554441809654234
3.5427472591400146,14.181014823913575,0.4714769542217255
