MAE,RMSE
0.04485030092464768,0.6040699985014341
0.025942975729031953,0.35198317554174463
0.049092446425815714,0.08263298338202606
0.053414191417982676,0.16872812273062013
0.07566130300600843,0.3688883867015455
0.09952956101156826,0.6416853965016546
0.09027528216550545,0.8608244175786115
0.11313072169033676,0.9745428281846833
0.11863627002143318,0.918499421619477
0.11060466414952456,0.7484874691470359
0.10069719270704355,0.6643832041807616
0.1172703269816144,0.6346414590952489
