MAE,RMSE
2.433211898803711,7.471863555908203
2.480109453201294,7.8837745666503904
2.644577980041504,8.79109172821045
2.8144602298736574,9.60031795501709
2.938669443130493,10.482231712341308
3.0953356266021728,11.367318534851075
3.2034395694732667,12.134371757507324
3.2996659755706785,12.698933601379395
3.34049072265625,13.122644424438477
3.3775715827941895,13.446667671203613
3.461097478866577,13.936687660217284
3.5954431533813476,14.746887588500977
