MAE,RMSE
2.4173529148101807,7.192655086517334
2.4909451007843018,7.766662311553955
2.661562204360962,8.776691818237305
2.849848413467407,9.53017692565918
2.986721563339233,10.348751258850097
3.0963003635406494,11.215816307067872
3.1976433277130125,12.089740180969239
3.2775774955749513,12.70988826751709
3.309414768218994,13.130654335021973
3.3399514675140383,13.281621742248536
3.4001723766326903,13.592762756347657
3.5199069499969484,14.271215057373047
