MAE,RMSE,masked_MAPE
2.3496047019958497,7.224486541748047,0.42329339385032655
2.4181806564331056,7.594839668273925,0.4229832887649536
2.64168701171875,8.731731033325195,0.42895389795303346
2.818957710266113,9.837515830993652,0.4260335683822632
3.0033082008361816,10.981561851501464,0.4333906352519989
3.115536117553711,11.84150562286377,0.43520806431770326
3.194408082962036,12.520859527587891,0.44189043045043946
3.241536569595337,12.940547943115234,0.4463927626609802
3.282981300354004,13.179217529296874,0.45233291387557983
3.3097906589508055,13.396954917907715,0.45281550884246824
3.3775554656982423,13.729446411132812,0.46205614805221557
3.5007168769836428,14.336385726928711,0.4693943679332733
