MAE,RMSE
0.10276103197731598,0.5079304258650484
0.08606547477676545,0.2716950149495156
0.04290178606985357,0.17041500029354326
0.05189069837111037,0.1575935133948783
0.05360936550534724,0.25616711626578625
0.05825142447662409,0.44284995705372104
0.07266990093548223,0.4308383173773351
0.06314389535162979,0.49559214908461946
0.04685084324855392,0.5060071076628434
0.06448757433439939,0.432871398847376
0.07247255661396027,0.4752465451380637
0.07909143801214749,0.44929292983190744
