MAE,RMSE
2.4179311275482176,7.26623945236206
2.5007261753082277,7.743532752990722
2.650298833847046,8.680557823181152
2.758323860168457,9.430867004394532
2.8857964515686034,10.263257026672363
3.006430816650391,11.117069053649903
3.110696268081665,11.952025032043457
3.2065087795257567,12.532104110717773
3.2963243961334228,12.956542778015137
3.321733283996582,13.170762825012208
3.3610963344573976,13.491743850708009
3.4775060176849366,14.11086483001709
