MAE,RMSE
2.359339475631714,7.169165802001953
2.4892466068267822,7.809253787994384
2.6897663116455077,9.080204582214355
2.8541390895843506,10.206565284729004
3.016262149810791,11.259124755859375
3.12557692527771,12.116519355773926
3.1869903087615965,12.656045150756835
3.241141366958618,13.01182804107666
3.2833044052124025,13.131197357177735
3.3084527969360353,13.245648384094238
3.3671032428741454,13.465057563781738
3.471254825592041,13.977853775024414
