MAE,RMSE
0.0722721314409378,0.4383191448071949
0.04799353395967574,0.34994170770871946
0.041690912822591,0.3187330203492091
0.0422058203685492,0.2931171207217698
0.0368434721689513,0.23634434383911443
0.050755329044657696,0.23770775116265935
0.026574441125132298,0.34626017831033934
0.02356205393377441,0.428628553037902
0.02785458093829396,0.4391591569962785
0.025617691317789838,0.428245067803705
0.03893608136803897,0.36754863257282516
0.05268900443682089,0.35528912745522667
