MAE,RMSE
2.3989322662353514,6.9708150863647464
2.4793110370635985,7.530486392974853
2.595302772521973,8.458614921569824
2.772490119934082,9.226639366149902
2.9093979835510253,9.999582099914551
3.0128050804138184,10.810381317138672
3.1171046257019044,11.587154960632324
3.1661672592163086,12.195729827880859
3.2158185482025146,12.579022216796876
3.2604321479797362,12.821562194824219
3.289469289779663,13.147913932800293
3.4229269504547117,13.685143852233887
