MAE,RMSE,masked_MAPE
2.2905195236206053,7.002887535095215,0.3605556905269623
2.4196403503417967,7.852163791656494,0.3578635692596436
2.580914783477783,8.695115089416504,0.370247894525528
2.7257391929626467,9.463166618347168,0.3749271810054779
2.852153253555298,10.225449752807616,0.375180983543396
2.98236198425293,10.968868064880372,0.37523101568222045
3.0839216232299806,11.727688026428222,0.37975611686706545
3.2012760639190674,12.233667945861816,0.3819938004016876
3.2199872493743897,12.397249031066895,0.38595148324966433
3.2534607887268066,12.419564819335937,0.38469067215919495
3.308278703689575,12.572606086730957,0.39278573989868165
3.380703496932983,12.947909545898437,0.39927051663398744
